customer_id,name,email,country,age,age_group,signup_date,marketing_opt_in,total_orders,total_spend_usd,avg_order_value,avg_discount_pct,first_order_date,last_order_date,preferred_payment,preferred_device_ord,preferred_source,top_category_bought,avg_rating_given,total_sessions,preferred_device_sess,preferred_source_sess,first_session_date,last_session_date,has_abandoned_cart,clv_tier,is_repeat_customer
7282,Joe Davis,bradshawjessica@example.com,JP,57,55+,2020-11-20,False,3,117.48,39.16,15.0,2020-08-26T11:21:08,2021-09-14T13:14:14,card,desktop,direct,Books,5.0,9,mobile,organic,2020-01-23T14:56:40,2025-05-05T00:00:20,0,low,1
7283,Aaron Perez,agutierrez@example.com,AE,48,45-54,2025-05-10,True,0,0.0,0.0,0.0,,,,,,,,5,mobile,paid,2021-11-19T09:08:50,2024-08-29T13:02:07,1,no_purchase,0
7284,John Day,ashleygreene@example.org,AU,44,35-44,2022-10-11,True,0,0.0,0.0,0.0,,,,,,,,3,mobile,direct,2021-10-13T03:53:21,2025-04-19T17:40:09,1,no_purchase,0
7285,Crystal Smith,padillasteven@example.net,IN,46,45-54,2022-12-26,False,0,0.0,0.0,0.0,,,,,,,,5,mobile,direct,2020-12-06T15:33:17,2025-10-27T23:58:19,1,no_purchase,0
7286,Steven Lam,xmoreno@example.org,FR,63,55+,2024-09-06,False,3,170.04,56.68,11.67,2020-11-20T02:20:01,2024-12-26T15:09:41,card,mobile,direct,Beauty,,7,mobile,organic,2020-11-20T00:30:01,2025-05-04T05:51:04,0,low,1
7287,Beverly Shelton,cchang@example.net,US,46,45-54,2021-11-30,True,2,152.77,76.38,10.0,2023-03-06T12:00:18,2024-05-19T23:25:54,card,mobile,direct,Beauty,,3,mobile,direct,2023-03-06T10:09:18,2025-09-07T21:35:21,0,low,1
7288,Carol Ramsey,misty23@example.com,JP,67,55+,2025-04-20,True,0,0.0,0.0,0.0,,,,,,,,3,desktop,direct,2020-07-18T06:53:49,2025-04-22T05:48:58,1,no_purchase,0
7289,Misty Berry,akim@example.org,GB,60,55+,2020-11-28,True,2,397.23,198.62,10.0,2020-08-26T05:24:30,2022-02-10T04:43:50,card,mobile,direct,Beauty,,5,mobile,social,2020-08-26T04:34:30,2022-03-05T07:20:30,0,medium,1
7290,Nicole Gonzales,blacktiffany@example.net,US,55,55+,2022-10-26,False,0,0.0,0.0,0.0,,,,,,,,5,desktop,organic,2021-01-17T10:07:10,2025-10-06T16:50:30,1,no_purchase,0
7291,Mr. Ronald Price,timothynelson@example.com,SG,59,55+,2024-07-30,True,0,0.0,0.0,0.0,,,,,,,,5,desktop,social,2021-08-05T08:25:50,2023-12-25T23:01:48,1,no_purchase,0
7292,Jacob Powers,jkeith@example.com,PL,29,25-34,2022-05-10,True,1,118.85,118.85,10.0,2025-09-24T09:06:34,2025-09-24T09:06:34,card,mobile,referral,Home & Kitchen,,4,desktop,email,2020-01-04T09:24:25,2025-09-24T08:20:34,0,low,0
7293,Tyrone Bright,hmckenzie@example.net,BR,25,25-34,2023-03-20,False,0,0.0,0.0,0.0,,,,,,,,4,mobile,organic,2020-01-29T21:23:35,2022-08-16T07:48:16,1,no_purchase,0
7294,Alicia Li,ghayes@example.org,US,33,25-34,2025-10-14,True,2,214.72,107.36,2.5,2020-03-21T23:27:47,2021-08-08T10:25:49,card,desktop,organic,Home & Kitchen,4.0,4,desktop,organic,2020-03-21T22:34:47,2023-02-04T05:27:29,0,medium,1
7295,Vanessa Landry,josephmartinez@example.org,ES,19,18-24,2021-12-03,False,0,0.0,0.0,0.0,,,,,,,,10,mobile,organic,2020-01-22T18:47:45,2025-10-17T00:37:03,1,no_purchase,0
7296,David Wood,boltonamber@example.net,FR,54,45-54,2025-02-28,True,3,630.21,210.07,8.33,2020-08-15T21:50:19,2022-07-07T00:35:32,card,desktop,direct,Books,,9,desktop,direct,2020-03-11T20:23:23,2025-03-27T10:00:17,0,medium,1
7297,Kelly Gonzalez,tony51@example.net,SG,67,55+,2025-01-26,False,0,0.0,0.0,0.0,,,,,,,,2,mobile,organic,2021-08-10T09:51:59,2021-12-27T11:58:44,1,no_purchase,0
7298,Kristen Silva,xmartin@example.org,CA,30,25-34,2025-04-28,False,2,94.07,47.04,17.5,2021-05-03T02:06:25,2024-01-25T05:38:28,card,mobile,direct,Fashion,5.0,3,mobile,direct,2020-03-06T22:47:32,2024-01-25T05:10:28,0,low,1
7299,David Mclaughlin,benjamin89@example.com,JP,38,35-44,2023-11-11,True,1,166.98,166.98,15.0,2021-10-11T08:25:05,2021-10-11T08:25:05,cod,desktop,organic,Home & Kitchen,,8,mobile,social,2020-07-03T18:54:43,2025-01-12T00:46:30,0,low,0
7300,Kevin Simmons,james34@example.org,MX,60,55+,2025-07-18,True,1,71.52,71.52,0.0,2022-03-02T02:28:32,2022-03-02T02:28:32,card,desktop,organic,Beauty,,3,desktop,direct,2022-03-02T01:33:32,2024-11-14T20:17:03,0,low,0
7301,Mary Moore,krystalcollier@example.org,BR,45,45-54,2024-05-27,False,1,9.2,9.2,0.0,2021-01-31T21:41:27,2021-01-31T21:41:27,cod,mobile,paid,Books,,7,mobile,organic,2020-06-25T17:29:22,2024-07-10T22:28:05,0,low,0
7302,Jonathan Barron,kaitlynclark@example.org,BR,20,18-24,2023-10-06,False,4,238.63,59.66,3.75,2020-08-24T23:31:57,2025-02-12T00:57:00,card,desktop,direct,Beauty,5.0,8,mobile,organic,2020-08-24T22:24:57,2025-06-14T20:49:36,0,medium,1
7303,Angela Morales,moralespatricia@example.net,FR,66,55+,2023-12-25,True,1,25.71,25.71,10.0,2024-03-28T02:55:39,2024-03-28T02:55:39,paypal,mobile,referral,Beauty,,2,mobile,paid,2024-03-28T02:15:39,2025-07-28T14:42:55,0,low,0
7304,Jordan Rodriguez DDS,bthomas@example.net,US,36,35-44,2025-02-09,False,2,228.88,114.44,17.5,2021-07-14T15:58:47,2025-04-04T05:01:42,card,desktop,organic,Beauty,,5,mobile,organic,2020-08-21T04:30:30,2025-04-04T04:27:42,0,medium,1
7305,Jason Ferrell,arthurmendez@example.org,FR,68,55+,2023-12-04,True,1,148.96,148.96,5.0,2023-06-02T11:38:20,2023-06-02T11:38:20,cod,mobile,organic,Fashion,,5,desktop,organic,2022-03-31T02:38:19,2025-04-02T00:59:05,0,low,0
7306,Matthew Hughes,ipalmer@example.net,BR,27,25-34,2021-04-22,False,0,0.0,0.0,0.0,,,,,,,,4,mobile,organic,2021-12-02T14:00:11,2025-02-13T17:42:47,1,no_purchase,0
7307,Trevor Baker,brandon21@example.com,DE,68,55+,2020-09-11,True,2,111.24,55.62,7.5,2023-06-26T06:57:53,2024-07-30T18:05:39,card,mobile,direct,Books,,4,mobile,direct,2023-06-26T05:56:53,2025-02-01T01:03:03,0,low,1
7308,Amanda Banks,michelle12@example.net,JP,20,18-24,2020-10-23,True,2,181.49,90.74,5.0,2022-06-13T06:19:45,2023-05-05T03:41:17,card,mobile,direct,Beauty,,5,mobile,direct,2020-08-16T01:49:12,2024-09-06T13:18:59,0,low,1
7309,Kelli Nichols,james91@example.net,GB,31,25-34,2023-06-30,True,2,106.54,53.27,7.5,2020-08-04T14:12:07,2020-11-23T05:53:22,card,mobile,direct,Beauty,,6,mobile,direct,2020-08-04T13:29:07,2024-08-02T17:10:45,0,low,1
7310,Lisa Wells PhD,sararodriguez@example.com,IN,19,18-24,2022-08-01,False,0,0.0,0.0,0.0,,,,,,,,3,desktop,organic,2022-10-13T22:33:06,2024-12-13T09:57:21,1,no_purchase,0
7311,Susan Perry,uharding@example.org,JP,59,55+,2021-10-23,True,2,434.24,217.12,7.5,2021-02-20T13:56:21,2023-06-01T08:14:57,card,mobile,organic,Home & Kitchen,,8,mobile,direct,2020-08-03T09:52:21,2025-09-21T01:30:15,0,medium,1
7312,Erica Burke,albertbrown@example.com,IN,75,55+,2021-04-29,True,1,548.53,548.53,0.0,2024-11-07T08:34:15,2024-11-07T08:34:15,card,desktop,paid,Electronics,,10,desktop,organic,2020-06-13T22:30:58,2025-05-24T18:49:23,0,medium,0
7313,Shannon Rios,angela73@example.org,BR,22,18-24,2024-05-13,True,5,816.73,163.35,1.0,2020-04-08T12:10:54,2025-03-27T00:27:05,card,desktop,direct,Beauty,3.88,7,desktop,organic,2020-04-08T10:47:54,2025-03-26T23:03:05,0,medium,1
7314,Anthony West,kellergabriela@example.com,SE,55,55+,2024-11-13,False,0,0.0,0.0,0.0,,,,,,,,3,mobile,social,2023-04-20T06:32:37,2025-03-14T17:27:44,1,no_purchase,0
7315,Yolanda Murphy,collinpark@example.org,BR,72,55+,2023-03-12,True,3,225.11,75.04,0.0,2023-05-06T14:21:23,2025-02-05T07:28:41,card,mobile,direct,Beauty,5.0,8,mobile,direct,2021-05-20T12:25:44,2025-02-05T06:28:41,0,medium,1
7316,Olivia Hubbard,kevin39@example.org,FR,64,55+,2025-08-30,False,0,0.0,0.0,0.0,,,,,,,,5,mobile,organic,2021-10-14T12:59:24,2025-05-18T22:27:39,1,no_purchase,0
7317,Rebecca Hernandez,jamespeck@example.com,US,41,35-44,2021-04-22,True,0,0.0,0.0,0.0,,,,,,,,3,mobile,organic,2020-09-10T14:47:27,2023-10-11T03:31:02,1,no_purchase,0
7318,Jessica Abbott,hubbardcharles@example.org,ES,55,55+,2024-09-23,True,1,36.17,36.17,0.0,2024-02-15T14:28:00,2024-02-15T14:28:00,card,mobile,email,Home & Kitchen,,3,mobile,email,2020-10-25T09:58:32,2025-01-21T22:16:49,0,low,0
7319,James Hale,gwilson@example.com,ES,36,35-44,2021-02-12,False,0,0.0,0.0,0.0,,,,,,,,6,desktop,direct,2020-08-16T22:15:14,2024-10-21T20:56:32,1,no_purchase,0
7320,Austin Cross,grantcarrie@example.org,DE,25,25-34,2021-08-17,False,3,497.39,165.8,11.67,2020-08-26T06:21:58,2021-07-13T12:08:23,card,mobile,email,Sports,,8,mobile,organic,2020-03-09T17:07:02,2023-11-08T00:16:07,0,medium,1
7321,Manuel Martinez,melaniegarcia@example.com,MX,70,55+,2023-07-10,False,1,53.94,53.94,5.0,2022-02-14T00:45:22,2022-02-14T00:45:22,card,desktop,organic,Toys,4.5,4,desktop,organic,2021-05-03T12:55:00,2024-06-30T20:32:54,0,low,0
7322,Stephen Pope,brownangela@example.org,SG,72,55+,2022-06-30,False,4,640.02,160.0,10.0,2021-01-09T15:35:47,2022-06-26T04:30:08,wallet,mobile,organic,Home & Kitchen,3.0,10,mobile,direct,2021-01-09T14:27:47,2023-12-16T18:48:50,0,medium,1
7323,Malik Hart,mckenzieclarence@example.com,NL,20,18-24,2024-07-20,True,1,27.22,27.22,20.0,2021-01-18T23:04:47,2021-01-18T23:04:47,card,mobile,organic,Books,,8,mobile,organic,2021-01-18T22:07:47,2024-11-19T11:03:31,0,low,0
7324,Charles Campos,uharrington@example.net,SE,67,55+,2020-04-26,False,1,109.17,109.17,0.0,2024-08-08T10:19:04,2024-08-08T10:19:04,card,desktop,organic,Beauty,,7,desktop,organic,2021-05-09T00:36:15,2024-10-07T17:15:33,0,low,0
7325,Brian Rivers,sarahharmon@example.net,ES,29,25-34,2023-10-28,False,2,1096.03,548.02,2.5,2021-02-09T18:12:46,2022-06-19T21:20:59,card,desktop,direct,Books,,5,desktop,organic,2021-02-09T16:14:46,2024-11-06T21:47:41,0,high,1
7326,Jeffrey Johns,andrea37@example.org,IN,46,45-54,2021-08-24,True,0,0.0,0.0,0.0,,,,,,,,2,desktop,direct,2020-09-11T18:03:11,2022-04-24T04:24:26,1,no_purchase,0
7327,Donald Gibson,webbmichael@example.org,ES,49,45-54,2023-12-09,True,2,144.97,72.48,0.0,2023-03-08T11:55:27,2025-07-29T08:42:18,card,desktop,direct,Electronics,3.0,9,desktop,direct,2020-08-04T06:31:39,2025-09-19T05:39:46,0,low,1
7328,Michael Whitney,linda90@example.com,DE,19,18-24,2020-05-21,True,3,203.32,67.77,16.67,2020-05-14T21:50:07,2023-10-31T09:18:56,paypal,mobile,direct,Books,4.0,10,desktop,direct,2020-05-14T19:53:07,2025-01-25T18:44:14,0,medium,1
7329,Denise Harmon,briggsmarie@example.net,JP,18,18-24,2023-08-03,False,2,189.88,94.94,7.5,2021-03-04T04:03:39,2024-03-04T21:52:23,card,desktop,direct,Books,4.0,5,desktop,direct,2020-01-27T01:11:07,2024-03-04T19:54:23,0,low,1
7330,Kathryn Bowers,yolandagonzalez@example.org,US,56,55+,2021-09-06,False,2,357.77,178.88,7.5,2024-08-22T12:52:16,2025-06-24T16:26:55,paypal,mobile,direct,Home & Kitchen,,5,mobile,direct,2020-11-19T21:38:46,2025-06-24T13:59:55,0,medium,1
7331,Michelle White,zsimmons@example.com,GB,40,35-44,2022-09-16,True,1,212.7,212.7,5.0,2024-11-06T02:20:19,2024-11-06T02:20:19,card,mobile,social,Home & Kitchen,,7,desktop,direct,2020-10-17T14:37:41,2025-08-27T21:43:28,0,medium,0
7332,Michael Estrada,rodney22@example.net,IN,56,55+,2024-09-02,False,4,175.57,43.89,11.25,2021-11-17T23:57:46,2025-07-31T12:51:45,card,mobile,direct,Toys,,6,mobile,organic,2020-01-19T12:17:01,2025-07-31T10:56:45,0,low,1
7333,April Pace,gordonapril@example.com,SG,69,55+,2022-11-15,True,0,0.0,0.0,0.0,,,,,,,,0,,,,,0,no_purchase,0
7334,Laura Alexander,susan28@example.org,US,44,35-44,2022-12-29,True,2,119.53,59.76,0.0,2022-10-24T11:49:26,2025-03-23T20:14:57,card,desktop,organic,Home & Kitchen,,11,desktop,organic,2020-06-30T09:49:16,2025-08-13T07:21:16,0,low,1
7335,Tricia Chandler,michelle58@example.org,GB,40,35-44,2025-10-05,False,4,832.28,208.07,15.0,2022-07-19T06:14:11,2025-07-26T23:16:45,card,mobile,organic,Beauty,5.0,11,mobile,email,2020-07-31T12:15:44,2025-08-11T21:51:27,0,medium,1
7336,Stephanie Rodriguez,mcdonaldsara@example.net,US,50,45-54,2020-03-23,True,0,0.0,0.0,0.0,,,,,,,,5,desktop,organic,2021-03-15T03:42:03,2025-03-29T18:48:24,1,no_purchase,0
7337,Jorge Olson,reyesandrea@example.com,GB,66,55+,2025-08-10,False,3,148.1,49.37,6.67,2023-05-13T07:19:40,2025-04-26T09:04:28,card,desktop,direct,Beauty,5.0,7,desktop,direct,2020-08-07T03:36:50,2025-04-26T07:31:28,0,low,1
7338,Kevin Harper,mary11@example.net,JP,23,18-24,2024-09-20,False,2,78.08,39.04,0.0,2022-08-05T06:20:56,2024-01-01T20:29:33,card,desktop,organic,Electronics,,6,mobile,organic,2022-03-31T03:56:40,2024-11-03T03:06:44,0,low,1
7339,David Mcdonald,leemichael@example.com,AU,55,55+,2025-08-17,False,0,0.0,0.0,0.0,,,,,,,,7,mobile,organic,2020-02-17T22:33:34,2025-06-12T21:45:31,1,no_purchase,0
7340,Kristina Reyes,melissaperry@example.org,IN,31,25-34,2022-12-12,True,2,285.46,142.73,5.0,2020-07-21T01:03:05,2023-03-28T12:34:05,card,desktop,organic,Beauty,5.0,5,mobile,organic,2020-05-01T19:38:29,2024-06-14T01:00:54,0,medium,1
7341,Laura Nguyen,jeremy34@example.org,JP,66,55+,2024-09-01,True,1,50.83,50.83,5.0,2025-07-09T16:07:53,2025-07-09T16:07:53,wallet,mobile,organic,Beauty,5.0,3,mobile,direct,2020-04-04T21:40:42,2025-07-09T14:16:53,0,low,0
7342,Mitchell Lopez,todd47@example.org,AU,74,55+,2024-02-23,True,1,584.4,584.4,0.0,2025-03-07T20:51:23,2025-03-07T20:51:23,card,mobile,direct,Electronics,,5,desktop,organic,2020-07-30T19:59:51,2025-06-07T21:16:49,0,medium,0
7343,Luis Burton,atkinstimothy@example.org,FR,29,25-34,2022-07-31,True,3,417.98,139.33,15.0,2022-11-25T05:20:00,2024-06-23T19:54:50,card,mobile,organic,Home & Kitchen,,5,mobile,organic,2022-11-25T04:31:00,2024-06-23T17:08:50,0,medium,1
7344,Adriana Payne,danielgalloway@example.org,IN,30,25-34,2025-02-09,True,3,511.56,170.52,13.33,2020-07-14T19:47:27,2024-03-08T20:12:31,card,desktop,email,Sports,,9,mobile,direct,2020-04-06T18:54:24,2024-11-03T00:38:57,0,medium,1
7345,Matthew Mcbride,meghanpotter@example.net,PL,56,55+,2022-03-24,True,2,411.63,205.82,7.5,2020-01-23T06:56:24,2021-08-04T14:14:32,card,desktop,email,Beauty,,4,mobile,email,2020-01-23T06:12:24,2025-05-21T22:07:00,0,medium,1
7346,Katrina Thomas,mariaferguson@example.org,ZA,49,45-54,2024-04-29,False,1,258.89,258.89,10.0,2021-03-14T07:19:34,2021-03-14T07:19:34,card,desktop,organic,Toys,4.33,6,desktop,organic,2021-03-14T04:54:34,2025-10-29T08:52:32,0,medium,0
7347,Jared Arnold,erichowell@example.com,AE,31,25-34,2023-10-26,True,1,274.53,274.53,0.0,2025-05-12T00:44:07,2025-05-12T00:44:07,paypal,mobile,direct,Electronics,,6,desktop,direct,2024-07-10T11:46:03,2025-05-22T10:48:25,0,medium,0
7348,Juan Mccarthy,richmondjohn@example.net,ES,59,55+,2020-04-05,False,1,104.54,104.54,10.0,2024-07-24T19:32:46,2024-07-24T19:32:46,card,mobile,email,Fashion,2.0,7,mobile,email,2020-02-14T16:12:49,2024-08-28T23:39:27,0,low,0
7349,Michael Newman,barbaragibson@example.org,AE,27,25-34,2022-12-21,False,1,34.32,34.32,10.0,2020-11-17T02:07:46,2020-11-17T02:07:46,card,mobile,organic,Electronics,4.0,7,desktop,paid,2020-11-16T23:36:46,2025-06-28T06:37:35,0,low,0
7350,Michelle Faulkner,stephaniegarrett@example.net,PL,25,25-34,2023-05-11,True,1,83.08,83.08,10.0,2023-11-09T11:10:04,2023-11-09T11:10:04,card,mobile,direct,Electronics,,6,desktop,organic,2020-10-06T20:49:57,2025-03-03T01:36:02,0,low,0
7351,Blake Compton,vmedina@example.org,AE,20,18-24,2023-07-09,False,0,0.0,0.0,0.0,,,,,,,,3,desktop,organic,2020-07-24T23:38:02,2024-11-16T17:57:07,1,no_purchase,0
7352,Brent Reese,bryan57@example.org,US,55,55+,2021-10-12,True,2,40.03,20.02,12.5,2021-12-29T01:14:45,2024-01-10T22:49:03,card,mobile,direct,Beauty,5.0,8,mobile,direct,2020-01-16T01:43:28,2024-01-10T21:09:03,0,low,1
7353,Kaylee Williams,daniel91@example.com,AU,37,35-44,2021-02-25,False,1,133.41,133.41,0.0,2020-11-06T05:13:12,2020-11-06T05:13:12,wallet,desktop,organic,Fashion,,9,desktop,organic,2020-04-08T22:21:19,2025-10-01T00:11:45,0,low,0
7354,Helen Cannon,gkeller@example.com,JP,59,55+,2024-02-06,True,0,0.0,0.0,0.0,,,,,,,,7,mobile,organic,2020-12-05T00:43:18,2025-01-14T03:58:00,1,no_purchase,0
7355,Patrick White,mcdonaldgloria@example.net,BR,31,25-34,2022-04-23,True,0,0.0,0.0,0.0,,,,,,,,7,desktop,direct,2020-08-15T16:17:16,2024-12-30T14:48:27,1,no_purchase,0
7356,Antonio Petersen,ldavila@example.net,US,25,25-34,2022-12-30,False,1,118.14,118.14,15.0,2024-03-15T09:45:37,2024-03-15T09:45:37,cod,mobile,organic,Home & Kitchen,,7,mobile,organic,2021-12-06T13:50:41,2025-05-06T15:04:45,0,low,0
7357,Elizabeth Smith,cameron43@example.com,AU,71,55+,2025-09-30,True,2,209.19,104.6,10.0,2021-07-17T07:23:09,2023-02-08T11:29:44,card,desktop,organic,Beauty,,6,desktop,organic,2020-09-24T23:46:09,2025-08-02T12:27:20,0,medium,1
7358,Megan Jackson,millernathan@example.net,US,41,35-44,2023-02-15,True,2,399.51,199.76,17.5,2021-12-24T11:47:04,2022-04-30T01:36:56,card,desktop,email,Sports,,6,mobile,referral,2021-12-24T09:23:04,2025-01-02T17:35:06,0,medium,1
7359,Jason Henry,yanderson@example.com,ZA,47,45-54,2020-01-15,True,1,11.67,11.67,10.0,2021-03-04T17:46:58,2021-03-04T17:46:58,paypal,desktop,direct,Books,,6,desktop,direct,2021-03-04T16:20:58,2025-06-04T00:42:14,0,low,0
7360,Leslie Summers,ttownsend@example.org,JP,24,18-24,2022-03-09,True,1,71.31,71.31,0.0,2025-02-22T18:54:55,2025-02-22T18:54:55,paypal,mobile,social,Beauty,,6,mobile,direct,2020-06-22T17:17:38,2025-04-12T13:58:18,0,low,0
7361,Eugene Jones,rojasallison@example.org,MX,56,55+,2025-06-28,True,1,88.74,88.74,0.0,2023-11-08T03:15:54,2023-11-08T03:15:54,card,mobile,organic,Electronics,,4,mobile,organic,2021-10-02T00:19:02,2024-10-20T05:33:42,0,low,0
7362,Patricia Huang,lauren83@example.org,US,21,18-24,2024-01-17,True,1,72.46,72.46,20.0,2020-05-31T11:21:47,2020-05-31T11:21:47,wallet,desktop,organic,Beauty,,5,desktop,direct,2020-05-31T10:11:47,2025-07-08T16:46:35,0,low,0
7363,Sean Mason,newmanpaul@example.net,IN,26,25-34,2024-02-29,True,0,0.0,0.0,0.0,,,,,,,,6,mobile,direct,2020-02-03T07:38:50,2025-03-27T13:05:29,1,no_purchase,0
7364,Penny Gomez,mjimenez@example.net,FR,59,55+,2020-12-25,True,0,0.0,0.0,0.0,,,,,,,,1,desktop,email,2025-03-10T12:35:08,2025-03-10T12:35:08,1,no_purchase,0
7365,James Craig,eschultz@example.net,BR,73,55+,2025-08-14,True,1,354.26,354.26,0.0,2021-10-15T08:02:49,2021-10-15T08:02:49,card,desktop,organic,Home & Kitchen,,3,desktop,email,2021-10-15T05:20:49,2025-07-16T06:32:59,0,medium,0
7366,Patrick Lopez,wglenn@example.org,IN,21,18-24,2020-04-05,True,2,285.4,142.7,7.5,2024-12-22T09:28:01,2025-02-15T11:40:44,card,desktop,direct,Sports,,6,desktop,organic,2020-09-10T23:50:33,2025-05-06T06:26:02,0,medium,1
7367,Darryl Murphy,brianosborne@example.net,DE,18,18-24,2024-08-02,False,2,83.34,41.67,5.0,2023-11-04T13:44:30,2024-01-03T07:40:51,cod,mobile,organic,Home & Kitchen,,4,mobile,organic,2023-11-04T11:28:30,2025-07-21T02:02:59,0,low,1
7368,Jennifer Jackson,gibbsdana@example.net,AU,66,55+,2021-09-07,True,1,41.49,41.49,15.0,2025-07-15T15:38:41,2025-07-15T15:38:41,paypal,mobile,organic,Fashion,,2,mobile,direct,2021-04-14T05:19:49,2025-07-15T13:06:41,0,low,0
7369,Christine Fernandez,stevenmason@example.org,GB,39,35-44,2020-07-30,True,2,104.65,52.32,10.0,2021-11-03T02:17:38,2023-02-01T15:29:01,card,mobile,organic,Books,4.0,10,mobile,organic,2020-09-16T19:36:19,2023-10-08T18:00:25,0,low,1
7370,Robert Shah,igaines@example.net,MX,23,18-24,2022-12-20,False,2,312.97,156.49,2.5,2021-01-27T10:22:51,2024-09-20T05:53:47,card,desktop,direct,Electronics,2.0,2,desktop,direct,2021-01-27T09:03:51,2024-09-20T04:25:47,0,medium,1
7371,Amy Rivera,elewis@example.net,MX,45,45-54,2025-03-08,False,0,0.0,0.0,0.0,,,,,,,,6,desktop,organic,2020-02-19T11:03:47,2025-07-03T03:58:44,1,no_purchase,0
7372,Tammy Curtis,bcolon@example.com,SG,37,35-44,2023-01-03,True,2,256.26,128.13,20.0,2021-06-12T16:42:34,2022-03-19T23:43:15,card,desktop,email,Beauty,,5,mobile,email,2021-02-11T20:09:04,2025-05-01T09:39:20,0,medium,1
7373,Michelle Smith,delgadodominic@example.net,US,36,35-44,2021-05-07,False,1,12.97,12.97,0.0,2023-10-05T14:17:50,2023-10-05T14:17:50,card,desktop,social,Books,2.0,7,mobile,organic,2020-09-01T06:31:53,2024-11-25T03:40:54,0,low,0
7374,Mike Keller,james22@example.org,DE,48,45-54,2025-01-04,True,1,48.97,48.97,10.0,2024-07-14T10:37:16,2024-07-14T10:37:16,card,mobile,direct,Fashion,,3,mobile,direct,2020-01-23T09:40:56,2024-07-14T10:01:16,0,low,0
7375,Kimberly King,christina17@example.com,US,61,55+,2021-05-21,True,2,580.11,290.06,10.0,2025-02-17T06:53:08,2025-06-09T22:12:48,card,desktop,organic,Fashion,4.0,6,desktop,organic,2022-02-16T05:51:04,2025-06-09T18:51:48,0,medium,1
7376,Jose Taylor,veronica70@example.net,MX,20,18-24,2023-09-07,True,2,96.53,48.26,12.5,2020-07-15T03:28:18,2023-01-06T17:14:24,wallet,desktop,referral,Beauty,5.0,7,mobile,direct,2020-07-15T02:03:18,2024-11-10T20:06:16,0,low,1
7377,Richard Anderson,johnsonharold@example.net,JP,49,45-54,2022-02-11,False,0,0.0,0.0,0.0,,,,,,,,3,mobile,direct,2020-02-23T09:19:46,2021-02-19T15:12:54,1,no_purchase,0
7378,Andrew Fernandez,kristinafernandez@example.net,NL,29,25-34,2020-07-29,True,3,294.82,98.27,6.67,2022-04-01T00:11:20,2024-07-09T02:08:15,card,desktop,social,Beauty,,14,mobile,organic,2020-09-29T18:00:56,2025-10-09T09:33:41,0,medium,1
7379,Luke Rojas,georgeperry@example.org,BR,74,55+,2023-01-13,True,1,114.63,114.63,15.0,2024-12-01T00:46:46,2024-12-01T00:46:46,card,desktop,social,Home & Kitchen,,3,desktop,organic,2020-06-02T14:22:20,2024-11-30T22:51:46,0,low,0
7380,Makayla Turner,turnerjamie@example.com,DE,21,18-24,2025-08-31,False,0,0.0,0.0,0.0,,,,,,,,4,mobile,direct,2021-05-10T08:39:10,2025-02-04T14:22:56,1,no_purchase,0
7381,Martin Thompson,marc54@example.org,US,70,55+,2024-03-14,False,0,0.0,0.0,0.0,,,,,,,,4,mobile,organic,2020-04-04T04:49:33,2025-06-17T04:49:23,1,no_purchase,0
7382,William Ballard,tavila@example.com,US,56,55+,2024-05-18,True,0,0.0,0.0,0.0,,,,,,,,3,desktop,email,2020-11-09T04:07:24,2022-06-29T09:30:42,1,no_purchase,0
7383,Benjamin Ruiz,shane88@example.org,AU,38,35-44,2025-07-11,False,1,132.38,132.38,0.0,2020-05-04T01:59:35,2020-05-04T01:59:35,card,mobile,organic,Sports,4.0,8,mobile,paid,2020-05-04T00:35:35,2025-09-20T02:27:15,0,low,0
7384,Rita Rodriguez,suzanne83@example.net,US,21,18-24,2025-05-19,False,1,210.89,210.89,0.0,2020-04-23T16:04:55,2020-04-23T16:04:55,card,mobile,organic,Sports,5.0,6,mobile,organic,2020-04-23T14:56:55,2025-08-05T14:05:15,0,medium,0
7385,Kathryn Lewis,amandasmith@example.net,US,60,55+,2020-12-29,False,1,111.22,111.22,15.0,2021-11-26T04:50:06,2021-11-26T04:50:06,card,mobile,direct,Sports,,4,desktop,direct,2020-04-19T21:35:06,2022-11-09T16:55:13,0,low,0
7386,Jose Rodriguez,thomasruth@example.net,AE,35,35-44,2022-01-11,False,1,23.15,23.15,5.0,2020-10-08T04:32:02,2020-10-08T04:32:02,paypal,mobile,organic,Books,,5,mobile,paid,2020-10-08T02:26:02,2022-02-19T08:49:43,0,low,0
7387,William Keller,brownashley@example.org,BR,52,45-54,2023-09-30,True,5,654.92,130.98,3.0,2020-01-12T21:44:19,2025-05-03T14:25:43,card,desktop,paid,Toys,,9,mobile,direct,2020-01-12T20:22:19,2025-09-15T02:32:18,0,medium,1
7388,Amanda Coleman MD,charlenefitzgerald@example.net,FR,62,55+,2024-08-19,True,2,106.56,53.28,10.0,2020-05-01T06:32:24,2023-02-10T07:31:24,card,desktop,organic,Books,5.0,5,mobile,organic,2020-03-18T14:14:46,2023-09-01T09:05:24,0,low,1
7389,Robert Mack,elizabethturner@example.org,BR,70,55+,2020-07-26,True,2,346.96,173.48,10.0,2023-11-20T13:06:09,2024-06-09T02:42:03,wallet,mobile,referral,Beauty,,8,mobile,organic,2021-01-15T19:26:46,2024-08-10T12:41:02,0,medium,1
